security_code,security_name,segment,peer_group,fiscal_year,notice_date,debt_ratio,current_ratio,quick_ratio,cash_to_short_debt,interest_bearing_debt_yi,short_term_debt_yi,ocf_yi,ocf_to_current_liab,capex_yi,fcf_yi,gross_margin,net_margin,roe,roa,deduct_netprofit_yi,interest_coverage,cip_to_assets,revenue_yoy,loss_flag,negative_equity,raw_TOTAL_ASSETS,raw_TOTAL_LIABILITIES,raw_TOTAL_CURRENT_ASSETS,raw_TOTAL_CURRENT_LIAB,raw_INVENTORY,raw_MONETARYFUNDS,raw_SHORT_LOAN,raw_NONCURRENT_LIAB_1YEAR,raw_SHORT_BOND_PAYABLE,raw_LONG_LOAN,raw_BOND_PAYABLE,raw_CIP,raw_TOTAL_PARENT_EQUITY,raw_TOTAL_OPERATE_INCOME,raw_OPERATE_INCOME,raw_OPERATE_COST,raw_NETPROFIT,raw_PARENT_NETPROFIT,raw_DEDUCT_PARENT_NETPROFIT,raw_TOTAL_PROFIT,raw_FE_INTEREST_EXPENSE,raw_NETCASH_OPERATE,raw_CONSTRUCT_LONG_ASSET
600019,宝钢股份,普钢龙头,core,2024,2025-04-26,0.396602,1.20445,0.860419,1.33987,437.562,195.187,277.359,0.249869,193.364,83.9949,0.054544,0.0228549,0.0367294,0.0231269,68.41,7.15878,0.0306719,-0.0659737,0,0,364873528314.28,144709686602.95,133696443915.48,111002009001.8,38188154808.32,26152377125.8,3394355022.42,16124308024.47,,19237564735.18,5000000000.0,11191358026.36,200548360806.35,322115845919.76,322115845919.76,304546360573.04,8567649675.19,7361925588.6,6841000000.0,9339252721.6,1516411919.16,27735926936.12,19336433651.03
600019,宝钢股份,普钢龙头,core,2025,2026-04-30,0.379675,0.989566,0.678531,0.705532,369.956,271.545,335.972,0.280822,185.073,150.899,0.072392,0.0325838,0.0508742,0.0313565,99.0262,11.5424,0.0377427,-0.0143056,0,0,363020038344.87,137829752534.84,118390292268.53,119638588102.44,37211846157.71,19158391896.4,5251507266.14,21903016856.4,,4841077595.94,5000000000.0,13701341667.27,206165304667.34,317507793966.66,317507793966.66,294522776086.63,11412105974.05,10345621735.27,9902621735.27,13157001908.08,1248008821.8,33597182967.75,18507325935.15
600022,山东钢铁,普钢,core,2021,2022-03-23,0.550714,0.587692,0.408948,0.984265,127.36,99.9096,84.6405,0.247575,24.3336,60.3069,0.0850758,0.0110795,0.0570453,0.0419992,19.5851,7.5763,0.0888955,0.269527,0,0,72545786300.59,39951961029.23,20091869740.31,34187754334.31,6110839044.93,9833750313.43,6174793449.2,3816167883.88,,2646000000.0,99000000.0,6448991481.51,21926554492.11,110850917703.23,110850917703.23,101420191958.13,2961633445.2,1228178024.51,1958512947.35,4033572716.6,613349723.37,8464045985.43,2433357236.74
600022,山东钢铁,普钢,core,2022,2023-03-31,0.539444,0.560709,0.387963,1.19986,128.107,65.7725,54.5892,0.189237,19.3868,35.2025,0.0555846,0.00541255,0.0252991,0.0199956,3.33681,3.80844,0.0631027,-0.0772343,0,0,69080480874.36,37265082782.21,16174802127.36,28847063145.61,4983219728.3,7891778572.52,3630502097.81,2946747505.18,,6134499999.95,99000000.0,4359163531.95,21841651925.89,102289420015.55,102289420015.55,96603706129.24,1415953504.51,553647084.34,333681184.21,1506232052.22,536322774.85,5458924429.51,1938678918.1
600022,山东钢铁,普钢,core,2023,2024-03-30,0.541267,0.511891,0.343485,0.955947,121.119,64.2452,-12.1099,-0.0423631,6.97369,-19.0836,0.0400478,-0.00441668,-0.0185978,-0.0010397,-6.24559,0.796086,0.061568,-0.115499,1,0,66751416213.66,36130326552.61,14632899341.64,28585953415.72,4814050714.6,6141499546.01,3650661565.24,2773854951.14,,5687338378.41,,4109749555.82,21131260942.96,90475061843.7,90475061843.7,86851738539.54,-70611976.36,-399599789.71,-624558874.48,-98216048.3,481654839.38,-1210990437.56,697368535.91
600022,山东钢铁,普钢,core,2024,2025-04-30,0.653148,0.334836,0.199153,0.300146,245.945,197.405,2.15754,0.00447388,3.43579,-1.27825,0.0306257,-0.0378205,-0.141687,-0.0411413,-22.9475,-3.06594,0.0257615,-0.154226,1,0,83635577392.3,54626375685.12,16147567050.78,48225334034.22,6543342142.6,5925026777.0,14288572049.0,5451937016.07,,4854000000.0,,2154577472.94,19720479869.31,76521410119.35,76521410119.35,74177888911.83,-3093555907.95,-2894079759.81,-2294753249.7,-3143597873.79,773153488.94,215754124.97,343578903.84
600022,山东钢铁,普钢,core,2025,2026-04-23,0.647118,0.356282,0.212943,0.416236,221.423,144.427,43.9358,0.100973,3.44629,40.4895,0.0940104,0.00157532,0.00547123,0.00701196,0.251087,1.71533,0.0110222,-0.121124,0,0,81199915164.2,52545899401.15,15502658199.43,43512299885.48,6237002626.89,6011563730.35,12115464260.82,2327204959.98,,7699590000.0,,895002551.62,19007536896.98,67252824464.84,67252824464.84,60930362836.56,577910221.06,105944958.44,25108677.79,484723551.07,677621586.55,4393581721.72,344628707.9
600231,凌钢股份,普钢,core,2021,2022-03-02,0.4746,1.06128,0.738781,2.72368,19.6602,15.5502,6.45141,0.0843011,2.5802,3.87121,0.0730905,0.0351252,0.10482,0.0546748,9.76797,13.7113,0.0394675,0.288526,0,0,17608335891.04,8356924723.13,8121754471.05,7652819215.54,2467997219.95,4235385159.22,1360157498.48,194863881.17,,225525848.8,185473876.06,694956676.0,9251411167.91,26153650858.93,26153650858.93,24242066828.14,918653177.95,918653177.95,976797377.52,1208776236.86,95094875.03,645141170.92,258019995.67
600231,凌钢股份,普钢,core,2022,2023-04-29,0.510145,0.873507,0.633605,2.67749,17.9855,10.5733,-7.85344,-0.108843,2.18787,-10.0413,-0.0155974,-0.03867,-0.0958385,-0.0486989,-7.27695,-12.1879,0.094162,-0.175702,1,0,16629080480.13,8483238376.46,6302708997.13,7215405133.49,1730989586.4,2830985662.12,776181829.32,281144388.97,,547243075.08,193978883.41,1565827371.1,8145842103.67,21558411118.51,21558411118.51,21894667266.03,-833663090.78,-833663090.78,-727695178.72,-1093719034.11,82933694.82,-785343884.48,218787323.89
600231,凌钢股份,普钢,core,2023,2024-04-25,0.549026,0.733955,0.467125,3.10405,23.361,9.38053,17.1486,0.234104,5.84574,11.3028,-0.00801715,-0.0335207,-0.087504,-0.0411718,-6.64228,-10.3544,0.027274,-0.0573989,1,0,16460269457.2,9037122351.55,5376366006.6,7325195877.42,1954585677.36,2911767876.33,477957593.37,460095537.23,,1196065803.66,201985876.89,448937335.13,7423147105.65,20320981873.83,20320981873.83,20483898209.32,-681174235.8,-681174235.8,-664228460.76,-916170235.85,80688556.52,1714855095.65,584574295.73
600231,凌钢股份,普钢,core,2024,2025-04-01,0.631145,0.574925,0.313801,2.20626,37.4342,6.00953,-9.80036,-0.157758,9.05579,-18.8562,-0.0598306,-0.0927457,-0.257234,-0.105845,-14.7055,-30.084,0.0655014,-0.109423,1,0,15254977735.56,9628103242.85,3571594848.43,6212274654.71,1622178063.75,1325856807.1,300000000.0,300952622.61,,2932935122.75,209531975.5,999222404.71,5626874492.71,18097403207.97,18097403207.97,19180182068.76,-1678456854.55,-1678456854.55,-1470549542.04,-2146335333.59,69049475.7,-980036190.48,905579393.85
600231,凌钢股份,普钢,core,2025,2026-04-01,0.739799,0.371722,0.224725,0.526919,44.6541,21.9199,-1.62629,-0.0184611,4.7283,-6.35458,-0.0595868,-0.099436,-0.322875,-0.101444,-15.7054,-14.5031,0.00764936,-0.134634,1,0,15446955878.18,11427644214.97,3274593519.88,8809263671.53,1294935208.83,1155000401.06,506625952.17,1685363891.35,,2273417083.81,,118159271.98,4019311663.21,15660884264.63,15660884264.63,16594066988.22,-1557256460.87,-1557256460.87,-1570537837.56,-1602818684.15,103387267.25,-162628760.18,472829510.04
600282,南钢股份,普钢,core,2021,2022-03-23,0.530574,0.952275,0.654946,0.911724,106.291,79.5186,52.33,0.186719,29.3232,23.0068,0.121412,0.0549157,0.16283,0.0773352,36.8984,12.5578,0.0778734,0.441069,0,0,61660896990.35,32715650507.31,26688536720.93,28026074001.83,8332959395.51,7249902191.03,6554954129.5,1396902395.0,,2164020903.87,513224334.45,4801741765.88,27906484624.09,76553720268.21,76553720268.21,67259144940.52,4236698587.1,4203999256.44,3689835472.71,5150358271.58,445617337.76,5233000307.68,2932316572.43
600282,南钢股份,普钢,core,2022,2023-03-29,0.58826,0.848502,0.654419,0.789898,199.456,148.854,37.5252,0.10354,44.5439,-7.01867,0.107549,0.0305867,0.0800875,0.0340855,20.292,5.07174,0.0811678,-0.0768976,0,0,74674833636.2,43928251654.59,30751581400.3,36242189112.86,7034011023.03,11757924887.36,12748710616.54,2136665741.6,,5060201611.23,,6061192038.7,26071160537.7,70666923844.06,70666923844.06,63066764959.72,2323538242.46,2161466520.3,2029196481.68,2632659449.49,646568870.35,3752521255.49,4454387760.07
600282,南钢股份,普钢,core,2023,2024-03-09,0.612808,0.928364,0.671315,0.803736,201.504,115.591,26.7516,0.0790398,39.5135,-12.7619,0.10599,0.0292971,0.080788,0.0303636,18.9139,4.26666,0.0705997,0.026545,0,0,73176500757.8,44843132456.66,31421198195.5,33845776046.52,8700027056.5,9290441470.09,10551956138.76,1007110837.24,,8591367870.14,,5166236421.19,26542920821.42,72542780596.51,72542780596.51,64853997217.78,2244646176.3,2125293958.43,1891394518.57,2647901585.09,810583690.26,2675162280.49,3951352188.58
600282,南钢股份,普钢,core,2024,2025-03-20,0.597866,0.836094,0.574292,0.375801,237.837,167.275,32.2071,0.101025,20.4448,11.7623,0.11912,0.0365756,0.0860085,0.0308165,21.826,4.37542,0.057432,-0.147942,0,0,69106873262.66,41316649253.61,26655000549.2,31880377134.12,8346349386.16,6286211795.96,14444279217.95,2283204030.65,,7056207380.3,,3968947997.54,26027803064.82,61810635136.13,61810635136.13,54447741487.19,2192335392.02,2260763334.01,2182598181.72,2581315708.41,764738588.4,3220711999.02,2044484326.46
600282,南钢股份,普钢,core,2025,2026-03-17,0.58071,0.778574,0.53898,0.348384,220.547,182.089,36.7354,0.106563,26.7652,9.97017,0.140737,0.0494433,0.10671,0.0396636,24.6673,5.96117,0.0304218,-0.0617402,0,0,69942852148.25,40616544781.13,26839633884.88,34472809409.57,8259485356.91,6343675197.01,16253409646.16,1955475568.27,,3845852591.87,,2127790559.1,27714842749.46,57994436345.68,57994436345.68,49832498003.56,2757604118.7,2867435008.72,2466733761.79,3380697009.47,681432072.61,3673541594.8,2676524424.77
600307,酒钢宏兴,普钢,core,2021,2022-04-20,0.671168,0.596685,0.255361,0.443651,145.92,107.406,38.2872,0.160488,7.05444,31.2327,0.131079,0.0305668,0.113986,0.0356914,15.4668,3.69743,0.0312002,0.314615,0,0,41921367505.77,28136299366.02,14234910193.69,23856659119.29,8142859953.63,4765079970.99,9517772000.0,1222838386.64,,3851370000.0,,1307955351.74,13785068139.75,48668438514.38,48668438514.38,42289040155.21,1487760573.94,1487640358.03,1546684670.01,1708078999.47,633223714.95,3828716502.22,705443788.95
600307,酒钢宏兴,普钢,core,2022,2023-04-29,0.723032,0.466232,0.232247,0.454239,156.622,98.6822,15.4334,0.0670379,21.8434,-6.40993,0.0304422,-0.0555048,-0.198288,-0.0601564,-27.9841,-4.34679,0.0882374,-0.0833776,1,0,40400723272.87,29210997817.86,10733576417.15,23021955304.05,5386806748.84,4482535589.93,7306000000.0,2562220839.86,,5794012777.78,,3564852832.03,11189725455.01,44610579457.88,44610579457.88,43252533880.24,-2476101175.88,-2476101175.88,-2798409429.76,-2795594998.99,522855048.4,1543343438.07,2184336350.4
600307,酒钢宏兴,普钢,core,2023,2024-04-30,0.771399,0.440672,0.211513,0.460506,187.449,93.3869,5.0355,0.0205875,32.9085,-27.873,0.0709701,-0.0266149,-0.0984538,-0.0247764,-11.0817,-0.800986,0.0972406,-0.115631,1,0,44358487527.95,34218108617.3,10778428126.84,24459070650.77,5605004828.31,4300522774.38,8018795733.35,1319896886.73,,9406198712.5,,4313445289.52,10140378910.65,39452234072.93,39452234072.93,36652305456.87,-1050015435.8,-1050015435.8,-1108173676.63,-1042691153.48,578955821.86,503550001.2,3290850709.71
600307,酒钢宏兴,普钢,core,2024,2025-04-30,0.839802,0.310396,0.144227,0.242576,225.869,125.313,1.07502,0.00369852,53.7622,-52.6872,0.0531097,-0.0751155,-0.295728,-0.0571767,-26.5803,-3.42042,0.163639,-0.116863,1,0,47187699382.09,39628325103.79,9022030734.11,29066189459.29,4829914943.04,3039802508.02,9218804347.22,3312541409.95,,10055522000.0,,7721735005.04,7559374278.3,34841720668.83,34841720668.83,32991286044.35,-2617152929.07,-2617152929.07,-2658030628.37,-2586504684.18,585126714.67,107501931.13,5376224195.38
600307,酒钢宏兴,普钢,core,2025,2026-04-23,0.892566,0.289826,0.114046,0.180707,267.08,134.026,-4.30052,-0.013879,46.6494,-50.9499,0.0779261,-0.0653537,-0.306782,-0.0407472,-19.7527,-2.18286,0.0729964,-0.122493,1,0,50885905165.79,45419012733.53,8980498640.89,30985868396.07,5446678450.27,2421936275.6,9254701630.56,4147874893.27,,13305470989.27,,3714489253.16,5466892432.26,30573840931.56,30573840931.56,28191340198.35,-1998113708.02,-1998113708.02,-1975265665.05,-1878989021.93,590346015.97,-430052142.99,4664940993.45
600399,抚顺特钢,特钢,core,2021,2022-03-31,0.426915,3.4612,2.12813,,24.095,,3.40168,0.20731,2.56932,0.83236,0.201,0.105658,0.143344,0.0802869,6.85107,10.0122,0.0472972,0.182056,0,0,10223592341.25,4364608307.59,5679362284.75,1640865995.66,2187389708.83,1153048878.6,,,,2409499896.69,,483547774.37,5858984033.66,7414429093.84,7414429093.84,5924132453.81,783392201.12,783392201.12,685106998.6,784284178.33,87024946.53,340168389.89,256932352.14
600399,抚顺特钢,特钢,core,2022,2023-04-20,0.486472,2.37669,1.44281,53.8161,25.7494,0.331333,0.441315,0.0161686,3.39142,-2.9501,0.146848,0.0251406,0.032983,0.01785,3.311,4.6067,0.0576965,0.0539981,0,0,11789677692.73,5735344332.6,6487069431.76,2729452760.39,2548998600.12,1783106313.81,,33133324.39,,2541801983.03,,680223611.54,6054333360.13,7814794222.78,7814794222.78,6667203936.11,196468434.63,196468434.63,331099566.22,268445208.16,74429624.05,44131450.7,339141500.21
600399,抚顺特钢,特钢,core,2023,2024-03-30,0.482045,1.77427,0.999673,1.12132,28.1076,7.0869,1.80387,0.0520475,6.948,-5.14413,0.135086,0.0422573,0.0581031,0.0299694,3.56058,5.17525,0.0612231,0.0972248,0,0,12390888484.35,5972963624.67,6149277382.59,3465809731.78,2684599246.99,794666034.25,,708689517.88,,2102073649.88,,758608907.53,6417924859.68,8574586002.96,8574586002.96,7416281136.82,362338720.59,362338720.59,356058353.5,356572415.49,85401380.78,180386798.49,694799634.3
600399,抚顺特钢,特钢,core,2024,2025-04-12,0.516463,1.45545,0.765462,1.2472,31.6284,11.5357,-3.76568,-0.0852138,4.46494,-8.23063,0.127088,0.0131641,0.0174945,0.00875156,0.983506,2.24088,0.031298,-0.0105739,0,0,13132152669.61,6782270484.13,6431771973.85,4419099751.17,3049119922.23,1438729778.68,872521290.0,281047781.94,,2009268593.79,,411010022.25,6349882185.48,8483918806.35,8483918806.35,7405718485.06,111683238.56,111683238.56,98350628.56,103042332.22,83039660.16,-376568232.5,446494274.95
600399,抚顺特钢,特钢,core,2025,2026-03-31,0.559504,1.1392,0.467427,0.253148,34.0803,18.2161,-13.7,-0.271023,3.38185,-17.0819,0.00647567,-0.103421,-0.135721,-0.0627756,-8.40615,-9.04244,0.0323155,-0.0825666,1,0,12513798992.25,7001522557.59,5758604121.07,5054937237.61,3395792472.63,461135898.73,731891169.96,1089714521.7,,1586423726.0,,404389664.27,5512276434.66,7783430662.66,7783430662.66,7733027732.05,-804969739.79,-804969739.79,-840614861.63,-814497061.17,81105473.6,-1370002307.71,338185302.4
600507,方大特钢,普钢,core,2021,2022-03-19,0.512351,1.56146,1.41653,3.65779,28.0119,28.0119,21.5359,0.210909,1.05929,20.4766,0.19993,0.126017,0.294372,0.163173,26.5329,93.768,0.00377017,0.305871,0,0,20107525358.8,10302102300.35,15944071858.3,10210972022.55,1479890214.68,10246182059.84,2796746666.65,4446665.45,,,,75808846.85,9466947588.85,21679392578.5,21679392578.5,17345023107.04,2759501000.67,2731970872.06,2653294383.87,3638021835.65,39216330.67,2153588570.39,105928651.87
600507,方大特钢,普钢,core,2022,2023-03-18,0.530123,1.16056,0.974127,5.40457,17.3147,11.3968,36.9858,0.386512,0.928656,36.0572,0.0683877,0.0337662,0.116162,0.0522702,7.71107,12.2753,0.00428665,0.451302,0,0,19403757405.88,10286382394.91,11105526817.55,9569135138.7,1783969498.09,6159492544.04,623331743.89,516350771.74,,591791369.95,,83177071.01,8824721112.49,31463336552.56,31463336552.56,29311630260.37,1032631700.72,1062396700.2,771107351.08,1284476744.62,113919631.55,3698583911.19,92865621.62
600507,方大特钢,普钢,core,2023,2024-03-16,0.519373,1.13137,0.945029,11.282,5.55822,5.35822,5.94152,0.0624283,0.886696,5.05482,0.0630232,0.0259862,0.0763529,0.034862,6.7463,16.4666,0.00366694,-0.157518,0,0,19776506650.27,10271379224.32,10767642480.56,9517349311.49,1773470565.81,6045142026.04,521843727.59,13978605.61,,20000000.0,,72519248.99,9218460277.7,26507307419.09,26507307419.09,24836731252.27,682951407.46,688824480.85,674629856.92,966370744.45,62481137.03,594151549.08,88669587.85
600507,方大特钢,普钢,core,2024,2025-03-15,0.50186,1.16276,1.00786,23.3347,2.746,2.546,8.76007,0.098275,0.512505,8.24757,0.0479574,0.011496,0.0267733,0.0129203,1.76307,18.2814,0.0039146,-0.186657,0,0,19247943184.12,9659773997.49,10364646876.6,8913832169.46,1380763867.53,5941030340.02,251756004.12,2844473.41,,20000000.0,,75348088.42,9296100737.13,21559524629.92,21559524629.92,20525585732.61,252103837.7,247847625.65,176306885.77,469063328.21,27142745.4,876007090.46,51250519.04
600507,方大特钢,普钢,core,2025,2026-03-21,0.463243,1.25097,1.09575,30.5809,1.83978,1.83978,4.63621,0.0557947,0.354824,4.28139,0.0965196,0.0516781,0.0968933,0.0489339,7.92481,49.4896,0.00249937,-0.154276,0,0,19489596626.27,9028424370.58,10394860205.37,8309414169.66,1289829565.78,5626200180.3,113843171.39,70134518.5,,,,48711810.28,10153492940.67,18233415356.71,18233415356.71,16473533815.86,947788965.48,942267648.01,792481257.59,1222289176.96,25207219.53,463621432.48,35482449.63
600569,安阳钢铁,普钢,core,2021,2022-04-26,0.747159,0.735125,0.385045,1.12619,79.6579,72.9342,42.4256,0.137498,32.8826,9.54306,0.0821425,0.0183461,0.0929979,0.0220469,9.51173,2.36948,0.0576054,0.648076,0,0,45689540927.53,34137335820.68,22682604128.25,30855421910.33,10801862911.33,8213776981.77,4799000000.0,2494416081.36,,672370000.0,,2631964379.67,10779147723.59,52566814118.0,52566814118.0,48248843943.29,950185842.4,964398024.57,951173023.65,947818235.57,692099913.75,4242562261.9,3288256184.01
600569,安阳钢铁,普钢,core,2022,2023-04-28,0.809788,0.6782,0.305352,0.980838,96.4236,66.3506,-1.73528,-0.00606284,9.49529,-11.2306,-0.00745961,-0.0764876,-0.329026,-0.0708982,-30.3328,-4.03822,0.0550015,-0.253618,1,0,42627832593.84,34519516652.84,19411127618.88,28621546423.7,10671491149.83,6507918683.43,4860509000.0,1774548843.55,,3007303152.59,,2344596790.74,7462485474.9,39234913907.62,39234913907.62,39527591136.35,-3130772949.05,-3000984924.89,-3033279847.62,-3239259107.07,642937606.8,-173527863.36,949529032.01
600569,安阳钢铁,普钢,core,2023,2024-04-30,0.829769,0.613552,0.321552,0.940044,93.3216,80.7906,25.3701,0.0801259,12.8469,12.5232,0.0199185,-0.0368732,-0.232619,-0.0366372,-15.9909,-2.48004,0.084139,0.0743213,1,0,43509535165.73,36102857780.88,19426789175.11,31662798557.46,9245562769.19,7594674277.65,4588000000.0,3491058428.54,,1253105007.87,,3660848209.6,5900488387.7,42150904679.37,42150904679.37,41311323739.03,-1577915672.31,-1554238625.56,-1599089224.41,-2192611616.91,630053867.45,2537010586.34,1284693195.35
600569,安阳钢铁,普钢,core,2024,2025-04-30,0.895141,0.479573,0.244064,0.616089,94.1942,83.0302,-13.0544,-0.0406873,11.8261,-24.8804,-0.0534215,-0.110361,-0.765357,-0.0788283,-33.1632,-5.30122,0.145183,-0.296816,1,0,42159583297.84,37738759424.65,15386906581.67,32084624168.31,7556213921.35,5115399888.91,5062400000.0,3240620308.56,,1116398100.0,,6120854103.63,2647339586.62,29639841320.65,29639841320.65,31223247198.88,-3376573365.28,-3271068654.7,-3316319663.86,-4513111858.81,716228778.73,-1305435678.04,1182606304.27
