edge_type,src_id,src_name,dst_id,dst_name,src_group,dst_group,same_group,relationship,status,amount_wan,prior_actual_wan,category_text,period,issuer_id,announcement_date,source_doc,source_page,evidence_text,src_matched_by,dst_matched_by,src_scope,dst_scope,basis
supply,600010,内蒙古包钢钢联股份有限公司,N_北方稀土平源(内蒙古)镁铝新材料科技有限公司,北方稀土平源（内蒙古）镁铝新材料科技有限公司,G_BAOTOU,G_BAOTOU,1,sister_company,estimate,,,原材料,2025,600010,2025-04-18,outputs/analysis_freeze/related_party/analysis_036_600010_related_estimate.json,14,"北方稀土平源（内蒙古）镁铝新材料科技有限公司
原材料
870.00
867.26",exact,relationship,self,self,disclosed
supply,600010,内蒙古包钢钢联股份有限公司,N_内蒙古包钢浩通能源有限公司,内蒙古包钢浩通能源有限公司,G_BAOTOU,G_BAOTOU,1,sister_company,estimate,,,原材料、能源介质,2025,600010,2025-04-18,outputs/analysis_freeze/related_party/analysis_036_600010_related_estimate.json,14,"内蒙古包钢浩通能源有限公司
原材料、能源介质
770.00
762.56",exact,group_token,self,self,disclosed
supply,600010,内蒙古包钢钢联股份有限公司,N_包钢中铁轨道有限责任公司,包钢中铁轨道有限责任公司,G_BAOTOU,G_BAOTOU,1,sister_company,estimate,,,能源介质、服务、租赁费,2025,600010,2025-04-18,outputs/analysis_freeze/related_party/analysis_036_600010_related_estimate.json,14,"包钢中铁轨道有限责任公司
能源介质、服务、租赁费
690.00
684.59",exact,group_token,self,self,disclosed
supply,600010,内蒙古包钢钢联股份有限公司,N_包钢集团工业与民用建筑工程有限公司,包钢集团工业与民用建筑工程有限公司,G_BAOTOU,G_BAOTOU,1,sister_company,estimate,600.0,,原材料,2025,600010,2025-04-18,outputs/analysis_freeze/related_party/analysis_036_600010_related_estimate.json,14,"包钢集团工业与民用建筑工程有限公司
原材料
600.00
591.24",exact,group_token,self,self,disclosed
supply,600010,内蒙古包钢钢联股份有限公司,N_内蒙古包钢钢联物流有限公司,内蒙古包钢钢联物流有限公司,G_BAOTOU,G_BAOTOU,1,sister_company,estimate,,,能源介质、服务,2025,600010,2025-04-18,outputs/analysis_freeze/related_party/analysis_036_600010_related_estimate.json,14,"内蒙古包钢钢联物流有限公司
能源介质、服务
500.00
480.66",exact,group_token,self,self,disclosed
supply,600010,内蒙古包钢钢联股份有限公司,N_包钢集团电气有限公司,包钢集团电气有限公司,G_BAOTOU,G_BAOTOU,1,sister_company,estimate,340.0,,能源介质、服务,2025,600010,2025-04-18,outputs/analysis_freeze/related_party/analysis_036_600010_related_estimate.json,14,"包钢集团电气有限公司
能源介质、服务
340.00
332.55",exact,group_token,self,self,disclosed
supply,600010,内蒙古包钢钢联股份有限公司,N_内蒙古包钢利尔高温材料有限公司,内蒙古包钢利尔高温材料有限公司,G_BAOTOU,G_BAOTOU,1,sister_company,estimate,,3.92,能源介质、租赁费,2025,600010,2025-04-18,outputs/analysis_freeze/related_party/analysis_036_600010_related_estimate.json,14,"内蒙古包钢利尔高温材料有限公司
能源介质、租赁费
320.00
3.92",exact,group_token,self,self,disclosed
supply,600010,内蒙古包钢钢联股份有限公司,N_包头市包钢星原化肥有限责任公司,包头市包钢星原化肥有限责任公司,G_BAOTOU,G_BAOTOU,1,sister_company,estimate,,,能源介质、副产品、服务,2025,600010,2025-04-18,outputs/analysis_freeze/related_party/analysis_036_600010_related_estimate.json,14,"包头市包钢星原化肥有限责任公司
能源介质、副产品、服务
310.00
302.81",exact,group_token,self,self,disclosed
supply,600010,内蒙古包钢钢联股份有限公司,N_内蒙古北方稀土磁性材料有限责任公司,内蒙古北方稀土磁性材料有限责任公司,G_BAOTOU,G_BAOTOU,1,sister_company,estimate,,,服务,2025,600010,2025-04-18,outputs/analysis_freeze/related_party/analysis_036_600010_related_estimate.json,14,"内蒙古北方稀土磁性材料有限责任公司
服务
250.00
243.40",exact,relationship,self,self,disclosed
supply,600010,内蒙古包钢钢联股份有限公司,N_中国北方稀土(集团)高科技股份有限公司检修服务分公司,中国北方稀土（集团）高科技股份有限公司检修服务分公司,G_BAOTOU,G_BAOTOU,1,sister_company,estimate,,,能源介质,2025,600010,2025-04-18,outputs/analysis_freeze/related_party/analysis_036_600010_related_estimate.json,14,"中国北方稀土（集团）高科技股份有限公司检修服务分公司
能源介质
170.00",exact,relationship,self,self,disclosed
supply,600010,内蒙古包钢钢联股份有限公司,N_内蒙古包瀜环保新材料有限公司,内蒙古包瀜环保新材料有限公司,G_BAOTOU,G_BAOTOU,1,sister_company,estimate,,,能源介质,2025,600010,2025-04-18,outputs/analysis_freeze/related_party/analysis_036_600010_related_estimate.json,14,"内蒙古包瀜环保新材料有限公司
能源介质
160.00
152.30",exact,relationship,self,self,disclosed
supply,600010,内蒙古包钢钢联股份有限公司,N_包钢集团矿山研究院,包钢集团矿山研究院（有限责任公司）,G_BAOTOU,G_BAOTOU,1,sister_company,estimate,,,服务,2025,600010,2025-04-18,outputs/analysis_freeze/related_party/analysis_036_600010_related_estimate.json,14,"包钢集团矿山研究院（有限责任公司）
服务
130.00
129.62",exact,group_token,self,self,disclosed
supply,600010,内蒙古包钢钢联股份有限公司,N_内蒙古铁花文化产业投资有限责任公司,内蒙古铁花文化产业投资有限责任公司,G_BAOTOU,G_BAOTOU,1,sister_company,estimate,,,能源介质,2025,600010,2025-04-18,outputs/analysis_freeze/related_party/analysis_036_600010_related_estimate.json,14,"内蒙古铁花文化产业投资有限责任公司
能源介质
130.00
125.62",exact,relationship,self,self,disclosed
supply,600010,内蒙古包钢钢联股份有限公司,N_内蒙古包钢同业金属新材料有限公司,内蒙古包钢同业金属新材料有限公司,G_BAOTOU,G_BAOTOU,1,sister_company,estimate,,,能源介质、服务,2025,600010,2025-04-18,outputs/analysis_freeze/related_party/analysis_036_600010_related_estimate.json,14,"内蒙古包钢同业金属新材料有限公司
能源介质、服务
130.00
124.27",exact,group_token,self,self,disclosed
supply,600010,内蒙古包钢钢联股份有限公司,N_内蒙古新联信息产业有限公司,内蒙古新联信息产业有限公司,G_BAOTOU,G_BAOTOU,1,sister_company,estimate,,,能源介质、原材料、服务,2025,600010,2025-04-18,outputs/analysis_freeze/related_party/analysis_036_600010_related_estimate.json,14,"内蒙古新联信息产业有限公司
能源介质、原材料、服务
190.00
188.18",exact,relationship,self,self,disclosed
supply,600010,内蒙古包钢钢联股份有限公司,N_内蒙古包唐锯片制造有限公司,内蒙古包唐锯片制造有限公司,G_BAOTOU,G_BAOTOU,1,sister_company,estimate,,,原材料,2025,600010,2025-04-18,outputs/analysis_freeze/related_party/analysis_036_600010_related_estimate.json,14,"内蒙古包唐锯片制造有限公司
原材料
93.00
92.89",exact,relationship,self,self,disclosed
supply,600010,内蒙古包钢钢联股份有限公司,N_泰纳瑞斯包钢(包头)钢管有限公司,泰纳瑞斯包钢（包头）钢管有限公司,G_BAOTOU,G_BAOTOU,1,sister_company,estimate,,,能源介质、服务,2025,600010,2025-04-18,outputs/analysis_freeze/related_party/analysis_036_600010_related_estimate.json,14,"泰纳瑞斯包钢（包头）钢管有限公司
能源介质、服务
70.00
68.50",exact,group_token,self,self,disclosed
supply,600010,内蒙古包钢钢联股份有限公司,N_包头天骄清美稀土抛光粉有限公司,包头天骄清美稀土抛光粉有限公司,G_BAOTOU,G_BAOTOU,1,sister_company,estimate,,,能源介质,2025,600010,2025-04-18,outputs/analysis_freeze/related_party/analysis_036_600010_related_estimate.json,14,"包头天骄清美稀土抛光粉有限公司
能源介质
60.00
58.17",exact,relationship,self,self,disclosed
supply,600010,内蒙古包钢钢联股份有限公司,N_内蒙古鄂博智造科技有限公司,内蒙古鄂博智造科技有限公司,G_BAOTOU,G_BAOTOU,1,sister_company,estimate,,,原材料,2025,600010,2025-04-18,outputs/analysis_freeze/related_party/analysis_036_600010_related_estimate.json,14,"内蒙古鄂博智造科技有限公司
原材料
45.00
44.55",exact,relationship,self,self,disclosed
supply,600010,内蒙古包钢钢联股份有限公司,N_包钢集团万开实业有限公司,包钢集团万开实业有限公司,G_BAOTOU,G_BAOTOU,1,sister_company,estimate,,,服务,2025,600010,2025-04-18,outputs/analysis_freeze/related_party/analysis_036_600010_related_estimate.json,14,"包钢集团万开实业有限公司
服务
40.00
38.17",exact,group_token,self,self,disclosed
supply,600010,内蒙古包钢钢联股份有限公司,N_内蒙古森鼎环保节能股份有限公司,内蒙古森鼎环保节能股份有限公司,G_BAOTOU,G_BAOTOU,1,sister_company,estimate,,,能源介质、服务,2025,600010,2025-04-18,outputs/analysis_freeze/related_party/analysis_036_600010_related_estimate.json,14,"内蒙古森鼎环保节能股份有限公司
能源介质、服务
33.00
32.38",exact,relationship,self,self,disclosed
supply,600010,内蒙古包钢钢联股份有限公司,N_内蒙古包钢低碳产业科技发展有限公司,内蒙古包钢低碳产业科技发展有限公司,G_BAOTOU,G_BAOTOU,1,sister_company,estimate,,,原材料,2025,600010,2025-04-18,outputs/analysis_freeze/related_party/analysis_036_600010_related_estimate.json,14,"内蒙古包钢低碳产业科技发展有限公司
原材料
25.00
24.98",exact,group_token,self,self,disclosed
supply,600010,内蒙古包钢钢联股份有限公司,N_包钢勘察测绘研究院,包钢勘察测绘研究院,G_BAOTOU,G_BAOTOU,1,sister_company,estimate,,,能源介质,2025,600010,2025-04-18,outputs/analysis_freeze/related_party/analysis_036_600010_related_estimate.json,14,"包钢勘察测绘研究院
能源介质
24.00
23.73",exact,group_token,self,self,disclosed
supply,600010,内蒙古包钢钢联股份有限公司,N_包头冶金建筑研究院,包头冶金建筑研究院,G_BAOTOU,G_BAOTOU,1,sister_company,estimate,12.0,,服务,2025,600010,2025-04-18,outputs/analysis_freeze/related_party/analysis_036_600010_related_estimate.json,14,"包头冶金建筑研究院
服务
12.00
11.69",exact,relationship,self,self,disclosed
supply,600010,内蒙古包钢钢联股份有限公司,N_包钢矿业有限责任公司,包钢矿业有限责任公司,G_BAOTOU,G_BAOTOU,1,sister_company,estimate,,,化检验费,2025,600010,2025-04-18,outputs/analysis_freeze/related_party/analysis_036_600010_related_estimate.json,15,"包钢矿业有限责任公司
化检验费
11.00
10.15",exact,group_token,self,self,disclosed
supply,600010,内蒙古包钢钢联股份有限公司,N_包头钢铁(集团)环境监测服务有限责任公司,包头钢铁（集团）环境监测服务有限责任公司,G_BAOTOU,G_BAOTOU,1,sister_company,estimate,,,能源介质、服务,2025,600010,2025-04-18,outputs/analysis_freeze/related_party/analysis_036_600010_related_estimate.json,15,"包头钢铁（集团）环境监测服务有限责任公司
能源介质、服务
4.00
3.77",exact,relationship,self,self,disclosed
supply,600010,内蒙古包钢钢联股份有限公司,N_包钢集团设计研究院,包钢集团设计研究院（有限公司）,G_BAOTOU,G_BAOTOU,1,sister_company,estimate,,,服务,2025,600010,2025-04-18,outputs/analysis_freeze/related_party/analysis_036_600010_related_estimate.json,15,"包钢集团设计研究院（有限公司）
服务
4.00
3.48",exact,group_token,self,self,disclosed
supply,600010,内蒙古包钢钢联股份有限公司,N_包头市诚信达工程咨询监理有限责任公司,包头市诚信达工程咨询监理有限责任公司,G_BAOTOU,G_BAOTOU,1,sister_company,estimate,3.0,,服务,2025,600010,2025-04-18,outputs/analysis_freeze/related_party/analysis_036_600010_related_estimate.json,15,"包头市诚信达工程咨询监理有限责任公司
服务
3.00
2.21",exact,relationship,self,self,disclosed
supply,600010,内蒙古包钢钢联股份有限公司,N_内蒙古包钢安力金属科技有限公司,内蒙古包钢安力金属科技有限公司,G_BAOTOU,G_BAOTOU,1,sister_company,estimate,2.0,,能源介质、服务,2025,600010,2025-04-18,outputs/analysis_freeze/related_party/analysis_036_600010_related_estimate.json,15,"内蒙古包钢安力金属科技有限公司
能源介质、服务
2.00
1.84",exact,group_token,self,self,disclosed
supply,600010,内蒙古包钢钢联股份有限公司,N_包头瑞鑫稀土金属材料股份有限公司,包头瑞鑫稀土金属材料股份有限公司,G_BAOTOU,G_BAOTOU,1,sister_company,estimate,2.0,,服务,2025,600010,2025-04-18,outputs/analysis_freeze/related_party/analysis_036_600010_related_estimate.json,15,"包头瑞鑫稀土金属材料股份有限公司
服务
2.00
1.12",exact,relationship,self,self,disclosed
supply,600010,内蒙古包钢钢联股份有限公司,N_内蒙古包钢吉泰化工有限责任公司,内蒙古包钢吉泰化工有限责任公司,G_BAOTOU,G_BAOTOU,1,sister_company,estimate,2.0,,原材料,2025,600010,2025-04-18,outputs/analysis_freeze/related_party/analysis_036_600010_related_estimate.json,15,"内蒙古包钢吉泰化工有限责任公司
原材料
2.00
1.01",exact,group_token,self,self,disclosed
supply,600010,内蒙古包钢钢联股份有限公司,N_包头稀土研究院,包头稀土研究院,G_BAOTOU,G_BAOTOU,1,sister_company,estimate,,,服务,2025,600010,2025-04-18,outputs/analysis_freeze/related_party/analysis_036_600010_related_estimate.json,15,"包头稀土研究院
服务
1.00
0.24",exact,relationship,self,self,disclosed
supply,600010,内蒙古包钢钢联股份有限公司,N_包头市绿源危险废物处置有限责任公司,包头市绿源危险废物处置有限责任公司,G_BAOTOU,G_BAOTOU,1,sister_company,estimate,,,服务,2025,600010,2025-04-18,outputs/analysis_freeze/related_party/analysis_036_600010_related_estimate.json,15,"包头市绿源危险废物处置有限责任公司
服务
1.00
0.61",exact,relationship,self,self,disclosed
supply,600010,内蒙古包钢钢联股份有限公司,N_包头冶金建筑研究防水防腐特种工程有限公司,包头冶金建筑研究防水防腐特种工程有限公司,G_BAOTOU,G_BAOTOU,1,sister_company,estimate,,,能源介质,2025,600010,2025-04-18,outputs/analysis_freeze/related_party/analysis_036_600010_related_estimate.json,15,"包头冶金建筑研究防水防腐特种工程有限公司
能源介质
1.00
0.38",exact,relationship,self,self,disclosed
supply,600010,内蒙古包钢钢联股份有限公司,N_天津绥津国际贸易有限公司,天津绥津国际贸易有限公司,G_BAOTOU,G_BAOTOU,1,sister_company,estimate,,,钢铁产品,2025,600010,2025-04-18,outputs/analysis_freeze/related_party/analysis_036_600010_related_estimate.json,15,"天津绥津国际贸易有限公司
钢铁产品
1.00
0.87",exact,relationship,self,self,disclosed
supply,600010,内蒙古包钢钢联股份有限公司,N_包头市绿冶环能技术有限公司,包头市绿冶环能技术有限公司,G_BAOTOU,G_BAOTOU,1,sister_company,estimate,,,服务,2025,600010,2025-04-18,outputs/analysis_freeze/related_party/analysis_036_600010_related_estimate.json,15,"包头市绿冶环能技术有限公司
服务
1.00
0.82",exact,relationship,self,self,disclosed
supply,600010,内蒙古包钢钢联股份有限公司,N_包头市方圆高士德工程造价咨询有限责任公司,包头市方圆高士德工程造价咨询有限责任公司,G_BAOTOU,G_BAOTOU,1,sister_company,estimate,,,服务,2025,600010,2025-04-18,outputs/analysis_freeze/related_party/analysis_036_600010_related_estimate.json,15,"包头市方圆高士德工程造价咨询有限责任公司
服务
1.00
0.03",exact,relationship,self,self,disclosed
supply,600010,内蒙古包钢钢联股份有限公司,N_包钢铁新物流有限公司,包钢铁新物流有限公司,G_BAOTOU,G_BAOTOU,1,sister_company,estimate,,,服务,2025,600010,2025-04-18,outputs/analysis_freeze/related_party/analysis_036_600010_related_estimate.json,15,"包钢铁新物流有限公司
服务
1.00
0.31",exact,group_token,self,self,disclosed
supply,600010,内蒙古包钢钢联股份有限公司,N_包头市普特钢管有限公司,包头市普特钢管有限公司,G_BAOTOU,G_BAOTOU,1,sister_company,estimate,,,能源介质、服务,2025,600010,2025-04-18,outputs/analysis_freeze/related_party/analysis_036_600010_related_estimate.json,15,"包头市普特钢管有限公司
能源介质、服务
0.05
0.05",exact,relationship,self,self,disclosed
lease,600010,内蒙古包钢钢联股份有限公司,N_内蒙古包钢庆华煤化工有限公司,内蒙古包钢庆华煤化工有限公司,G_BAOTOU,G_BAOTOU,1,associate_or_joint_venture,estimate,22560.0,22560.96,厂房、机器设备,2025,600010,2025-04-18,outputs/analysis_freeze/related_party/analysis_036_600010_related_estimate.json,15,"内蒙古包钢庆华煤化工有限公司
厂房、机器设备
22,560.00
22,560.96",exact,group_token,self,self,disclosed
lease,600010,内蒙古包钢钢联股份有限公司,N_内蒙古包钢庆华煤化工有限公司,内蒙古包钢庆华煤化工有限公司,G_BAOTOU,G_BAOTOU,1,associate_or_joint_venture,estimate,600.0,598.85,土地使用权,2025,600010,2025-04-18,outputs/analysis_freeze/related_party/analysis_036_600010_related_estimate.json,15,"内蒙古包钢庆华煤化工有限公司
土地使用权
600.00
598.85",exact,group_token,self,self,disclosed
lease,600010,内蒙古包钢钢联股份有限公司,N_包钢中铁轨道有限责任公司,包钢中铁轨道有限责任公司,G_BAOTOU,G_BAOTOU,1,sister_company,estimate,340.0,339.34,土地使用权,2025,600010,2025-04-18,outputs/analysis_freeze/related_party/analysis_036_600010_related_estimate.json,15,"包钢中铁轨道有限责任公司
土地使用权
340.00
339.34",exact,group_token,self,self,disclosed
lease,600010,内蒙古包钢钢联股份有限公司,N_包头宝楷炭材料有限公司,包头宝楷炭材料有限公司,G_BAOTOU,G_BAOTOU,1,sister_company,estimate,255.0,253.87,土地使用权,2025,600010,2025-04-18,outputs/analysis_freeze/related_party/analysis_036_600010_related_estimate.json,15,"包头宝楷炭材料有限公司
土地使用权
255.00
253.87",exact,relationship,self,self,disclosed
lease,600010,内蒙古包钢钢联股份有限公司,N_内蒙古包钢利尔高温材料有限公司,内蒙古包钢利尔高温材料有限公司,G_BAOTOU,G_BAOTOU,1,sister_company,estimate,47.04,3.92,土地使用权,2025,600010,2025-04-18,outputs/analysis_freeze/related_party/analysis_036_600010_related_estimate.json,15,"内蒙古包钢利尔高温材料有限公司
土地使用权
47.04
3.92",exact,group_token,self,self,disclosed
lease,E_BAOTOU_GROUP,包头钢铁（集团）有限责任公司,600010,内蒙古包钢钢联股份有限公司,G_BAOTOU,G_BAOTOU,1,parent_or_controlling_shareholder,estimate,47830.0,47832.75,土地使用权,2025,600010,2025-04-18,outputs/analysis_freeze/related_party/analysis_036_600010_related_estimate.json,16,"包头钢铁（集团）有限责任公司
土地使用权
47,830.00
47,832.75",exact,exact,self,self,disclosed
lease,N_铁融国际融资租赁(天津)有限责任公司,铁融国际融资租赁（天津）有限责任公司,600010,内蒙古包钢钢联股份有限公司,G_BAOTOU,G_BAOTOU,1,sister_company,estimate,150.0,148.16,机器设备,2025,600010,2025-04-18,outputs/analysis_freeze/related_party/analysis_036_600010_related_estimate.json,16,"铁融国际融资租赁（天津）有限责任公司
机器设备
150.00
148.16",relationship,exact,self,self,disclosed
lease,E_BAOTOU_GROUP,包头钢铁（集团）有限责任公司,600010,内蒙古包钢钢联股份有限公司,G_BAOTOU,G_BAOTOU,1,parent_or_controlling_shareholder,estimate,1760.0,1758.32,房屋建筑物,2025,600010,2025-04-18,outputs/analysis_freeze/related_party/analysis_036_600010_related_estimate.json,16,"包头钢铁（集团）有限责任公司
房屋建筑物
1,760.00
1,758.32",exact,exact,self,self,disclosed
finance,E_BAOTOU_GROUP,包头钢铁（集团）有限责任公司,600010,内蒙古包钢钢联股份有限公司,G_BAOTOU,G_BAOTOU,1,parent_or_controlling_shareholder,estimate,1487.0,1480.69,租赁负债利息支出,2025,600010,2025-04-18,outputs/analysis_freeze/related_party/analysis_036_600010_related_estimate.json,16,"包头钢铁（集团）有限责任公司
土地使用权
1,487.00
1,480.69",exact,exact,self,self,disclosed
finance,N_铁融国际融资租赁(天津)有限责任公司,铁融国际融资租赁（天津）有限责任公司,600010,内蒙古包钢钢联股份有限公司,G_BAOTOU,G_BAOTOU,1,sister_company,estimate,77.0,148.16,融资租设备,2025,600010,2025-04-18,outputs/analysis_freeze/related_party/analysis_036_600010_related_estimate.json,16,"铁融国际融资租赁（天津）有限责任公司
融资租设备
77.00
148.16",relationship,exact,self,self,disclosed
finance,E_BAOTOU_GROUP,包头钢铁（集团）有限责任公司,600010,内蒙古包钢钢联股份有限公司,G_BAOTOU,G_BAOTOU,1,parent_or_controlling_shareholder,estimate,143.0,142.77,房屋及建筑,2025,600010,2025-04-18,outputs/analysis_freeze/related_party/analysis_036_600010_related_estimate.json,16,"包头钢铁（集团）有限责任公司
房屋及建筑
143.00
142.77",exact,exact,self,self,disclosed
supply,600022,山东钢铁股份有限公司,N_贝斯山钢(山东)钢板有限公司,贝斯山钢（山东）钢板有限公司,G_SHANGANG,,0,other_related_party,estimate,10000.0,9018.17,向关联方销售商品、提供劳务等,2025,600022,2025-04-30,outputs/analysis_freeze/related_party/analysis_039_600022_related_estimate.json,5,"贝斯山钢（山东）钢板有限公司
向关联方销售商品、提供劳务等
9,018.17
10,000.00",exact,unresolved,self,self,disclosed
supply,600022,山东钢铁股份有限公司,N_山东鲁欣冶金科技有限公司,山东鲁欣冶金科技有限公司,G_SHANGANG,G_SHANGANG,1,sister_company,estimate,4500.0,4158.61,向关联方销售商品、提供劳务等,2025,600022,2025-04-30,outputs/analysis_freeze/related_party/analysis_039_600022_related_estimate.json,5,"山东鲁欣冶金科技有限公司
向关联方销售商品、提供劳务等
4,158.61
4,500.00",exact,relationship,self,self,disclosed
supply,600022,山东钢铁股份有限公司,N_山东蓝天科技发展集团有限公司,山东蓝天科技发展集团有限公司,G_SHANGANG,G_SHANGANG,1,sister_company,estimate,360.0,334.64,向关联方销售商品、提供劳务等,2025,600022,2025-04-30,outputs/analysis_freeze/related_party/analysis_039_600022_related_estimate.json,5,"山东蓝天科技发展集团有限公司
向关联方销售商品、提供劳务等
334.64
360.00",exact,relationship,self,self,disclosed
supply,600022,山东钢铁股份有限公司,N_山东金鼎集团有限公司,山东金鼎集团有限公司,G_SHANGANG,G_SHANGANG,1,sister_company,estimate,2500.0,2241.47,向关联方销售商品、提供劳务等,2025,600022,2025-04-30,outputs/analysis_freeze/related_party/analysis_039_600022_related_estimate.json,5,"山东金鼎集团有限公司
向关联方销售商品、提供劳务等
2,241.47
2,500.00",exact,relationship,self,self,disclosed
supply,600022,山东钢铁股份有限公司,N_莱芜钢铁集团莱芜矿业有限公司,莱芜钢铁集团莱芜矿业有限公司,G_SHANGANG,,0,associate_or_joint_venture,estimate,400.0,334.11,向关联方销售商品、提供劳务等,2025,600022,2025-04-30,outputs/analysis_freeze/related_party/analysis_039_600022_related_estimate.json,5,"莱芜钢铁集团莱芜矿业有限公司
向关联方销售商品、提供劳务等
334.11
400.00",exact,unresolved,self,self,disclosed
supply,600022,山东钢铁股份有限公司,N_莱芜钢铁集团鲁南矿业有限公司,莱芜钢铁集团鲁南矿业有限公司,G_SHANGANG,,0,associate_or_joint_venture,estimate,1200.0,1133.49,向关联方销售商品、提供劳务等,2025,600022,2025-04-30,outputs/analysis_freeze/related_party/analysis_039_600022_related_estimate.json,5,"莱芜钢铁集团鲁南矿业有限公司
向关联方销售商品、提供劳务等
1,133.49
1,200.00",exact,unresolved,self,self,disclosed
supply,600022,山东钢铁股份有限公司,N_山东泰东实业有限公司,山东泰东实业有限公司,G_SHANGANG,G_SHANGANG,1,sister_company,estimate,5000.0,4682.38,向关联方销售商品、提供劳务等,2025,600022,2025-04-30,outputs/analysis_freeze/related_party/analysis_039_600022_related_estimate.json,5,"山东泰东实业有限公司
向关联方销售商品、提供劳务等
4,682.38
5,000.00",exact,relationship,self,self,disclosed
supply,600022,山东钢铁股份有限公司,N_莱芜钢铁集团银山型钢有限公司,莱芜钢铁集团银山型钢有限公司,G_SHANGANG,G_SHANGANG,1,sister_company,estimate,1200000.0,1712167.64,向关联方销售商品、提供劳务等,2025,600022,2025-04-30,outputs/analysis_freeze/related_party/analysis_039_600022_related_estimate.json,5,"莱芜钢铁集团银山型钢有限公司
向关联方销售商品、提供劳务等
1,712,167.64
1,200,000.00",exact,relationship,self,self,disclosed
supply,600022,山东钢铁股份有限公司,N_莱芜钢铁集团有限公司,莱芜钢铁集团有限公司,G_SHANGANG,G_SHANGANG,1,sister_company,estimate,500000.0,36421.15,向关联方销售商品、提供劳务等,2025,600022,2025-04-30,outputs/analysis_freeze/related_party/analysis_039_600022_related_estimate.json,5,"莱芜钢铁集团有限公司
向关联方销售商品、提供劳务等
36,421.15
500,000.00",exact,relationship,self,self,disclosed
supply,600022,山东钢铁股份有限公司,N_莱芜钢铁集团淄博锚链有限公司,莱芜钢铁集团淄博锚链有限公司,G_SHANGANG,G_SHANGANG,1,sister_company,estimate,7500.0,6602.78,向关联方销售商品、提供劳务等,2025,600022,2025-04-30,outputs/analysis_freeze/related_party/analysis_039_600022_related_estimate.json,5,"莱芜钢铁集团淄博锚链有限公司
向关联方销售商品、提供劳务等
6,602.78
7,500.00",exact,relationship,self,self,disclosed
supply,600022,山东钢铁股份有限公司,N_日照港山钢码头有限公司,日照港山钢码头有限公司,G_SHANGANG,G_SHANGANG,1,sister_company,estimate,800.0,783.3,向关联方销售商品、提供劳务等,2025,600022,2025-04-30,outputs/analysis_freeze/related_party/analysis_039_600022_related_estimate.json,5,"日照港山钢码头有限公司
向关联方销售商品、提供劳务等
783.30
800.00",exact,relationship,self,self,disclosed
supply,600022,山东钢铁股份有限公司,N_山东钢铁集团房地产有限公司,山东钢铁集团房地产有限公司,G_SHANGANG,G_SHANGANG,1,sister_company,estimate,0.0,50.4,向关联方销售商品、提供劳务等,2025,600022,2025-04-30,outputs/analysis_freeze/related_party/analysis_039_600022_related_estimate.json,5,"山东钢铁集团房地产有限公司
向关联方销售商品、提供劳务等
50.40
0.00",exact,relationship,self,self,disclosed
supply,600022,山东钢铁股份有限公司,N_山东钢铁集团国际贸易有限公司,山东钢铁集团国际贸易有限公司,G_SHANGANG,G_SHANGANG,1,sister_company,estimate,510000.0,451697.26,向关联方销售商品、提供劳务等,2025,600022,2025-04-30,outputs/analysis_freeze/related_party/analysis_039_600022_related_estimate.json,5,"山东钢铁集团国际贸易有限公司
向关联方销售商品、提供劳务等
451,697.26
510,000.00",exact,relationship,self,self,disclosed
supply,600022,山东钢铁股份有限公司,N_山东钢铁集团日照国际贸易有限公司,山东钢铁集团日照国际贸易有限公司,G_SHANGANG,G_SHANGANG,1,sister_company,estimate,3300.0,3256.72,向关联方销售商品、提供劳务等,2025,600022,2025-04-30,outputs/analysis_freeze/related_party/analysis_039_600022_related_estimate.json,5,"山东钢铁集团日照国际贸易有限公司
向关联方销售商品、提供劳务等
3,256.72
3,300.00",exact,relationship,self,self,disclosed
supply,600022,山东钢铁股份有限公司,N_山东莱钢国际贸易有限公司,山东莱钢国际贸易有限公司,G_SHANGANG,G_SHANGANG,1,sister_company,estimate,20000.0,20419.29,向关联方销售商品、提供劳务等,2025,600022,2025-04-30,outputs/analysis_freeze/related_party/analysis_039_600022_related_estimate.json,5,"山东莱钢国际贸易有限公司
向关联方销售商品、提供劳务等
20,419.29
20,000.00",exact,relationship,self,self,disclosed
supply,600022,山东钢铁股份有限公司,E_SHANGANG_GROUP,山东钢铁集团有限公司,G_SHANGANG,G_SHANGANG,1,parent_or_controlling_shareholder,estimate,12000.0,1383.2,向关联方销售商品、提供劳务等,2025,600022,2025-04-30,outputs/analysis_freeze/related_party/analysis_039_600022_related_estimate.json,5,"山东钢铁集团有限公司
向关联方销售商品、提供劳务等
1,383.20
12,000.00",exact,exact,self,self,disclosed
supply,600022,山东钢铁股份有限公司,N_莱钢集团建筑安装工程有限公司,莱钢集团建筑安装工程有限公司,G_SHANGANG,G_SHANGANG,1,sister_company,estimate,150.0,147.27,向关联方销售商品、提供劳务等,2025,600022,2025-04-30,outputs/analysis_freeze/related_party/analysis_039_600022_related_estimate.json,5,"莱钢集团建筑安装工程有限公司
向关联方销售商品、提供劳务等
147.27
150.00",exact,relationship,self,self,disclosed
