security_code,security_name,period,available_by,debt_ratio,current_ratio,quick_ratio,cash_ratio,gross_margin,net_margin,roe,ocf_to_revenue,revenue_growth,parent_netprofit,deduct_netprofit,equity,ocf,revenue,negative_equity,last_trade_date,ret_20d,ret_60d,max_drawdown_60d,vol_20d,dist_52w_low,excess_ret_60d,guarantee_exposure_wan,guarantee_exposure_basis,guarantee_to_equity
600507,方大特钢,20240930,2024-10-31,0.5625386600000001,1.125932,0.999467,0.748972,0.04772159,0.01200879,0.0203,0.089329,-0.17591541,188995525.23,153453405.54,9638735648.95,1449508555.97,16226493304.62,0,2025-01-27,0.007692307692307665,-0.053012048192771166,-0.16000000000000003,0.44707207917764064,0.1696428571428572,0.036645915782132776,0.0,,0.0
600782,新钢股份,20240930,2024-10-31,0.49090364000000003,0.961324,0.758929,0.167747,-0.00497183,-0.01822692,-0.02223,0.033616,-0.49938431,-578799808.85,-1216120072.71,26255089098.48,1048149210.25,31179664234.79,0,2025-01-27,0.07033639143730896,-0.051490514905149,-0.24181360201511348,0.47128492396567023,0.41129032258064524,0.038167449069754944,0.0,,0.0
002110,三钢闽光,20240930,2024-10-31,0.6348276700000001,0.635444,0.548295,0.292633,0.03128976,-0.03988362,-0.0674,-0.013403,-0.03465054,-1329039828.35,-790609070.81,19263778911.81,-444683457.52,33177041878.12,0,2025-01-27,0.018749999999999822,-0.05232558139534893,-0.24102564102564106,0.3395620760591932,0.298804780876494,0.03733238257955501,0.0,,0.0
600022,山东钢铁,20240930,2024-10-31,0.56636105,0.488887,0.332571,0.213326,0.01635769,-0.024519600000000003,-0.07110000000000001,0.024423,-0.05919847,-1450858104.99,-1474897002.39,28962169877.75,1571226098.75,64333650830.0,0,2025-01-27,-0.06622516556291391,-0.09615384615384626,-0.2267441860465116,0.30340966316500784,0.24778761061946897,-0.006495882178942314,0.0,,0.0
601005,重庆钢铁,20240930,2024-10-31,0.48616413,0.318134,0.213387,0.157318,-0.05248578,-0.06552803,-0.0705,0.052928,-0.31369082,-1349750756.89,-1353861439.38,18454163700.52,1090217210.52,20598066793.49,0,2025-01-27,-0.10596026490066224,-0.20118343195266264,-0.2681564245810055,0.3048056949984879,0.3366336633663367,-0.1115254679777587,0.0,,0.0
600569,安阳钢铁,20240930,2024-10-31,0.87330575,0.520881,0.265422,0.179648,-0.03926168,-0.09514962,-0.45,-0.074453,-0.25672047,-2175653622.31,-2225969523.52,5448586730.13,-1799539620.9,24169889350.12,0,2025-01-27,-0.0714285714285714,-0.19469026548672552,-0.2597402597402598,0.3162156904796688,0.3999999999999999,-0.10503230151182158,0.0,,0.0
600581,八一钢铁,20240930,2024-10-31,0.98610275,0.306114,0.219885,0.072433,-0.02419091,-0.09722557,-1.3486000000000002,0.138446,-0.16637670000000002,-1445416890.68,-1452550810.19,424123780.31,2052089120.34,14822222330.47,0,2025-01-27,-0.04049844236760125,-0.19791666666666663,-0.24734042553191482,0.3792935743088032,0.24696356275303644,-0.10825870269176269,0.0,,0.0
600231,凌钢股份,20240930,2024-10-31,0.60728911,0.563829,0.357338,0.270676,-0.06486296,-0.09819317,-0.2023,-0.027661,-0.10546818000000001,-1363363785.59,-1140658366.32,6000424531.89,-384066370.02,13884505960.68,0,2025-01-27,-0.05978260869565222,-0.1601941747572816,-0.25229357798165153,0.35296935056892115,0.4065040650406504,-0.07053621078237765,0.0,,0.0
600307,酒钢宏兴,20240930,2024-10-31,0.82762147,0.357021,0.166277,0.114611,0.04978285,-0.07555231,-0.21170000000000003,-0.056296,-0.14470785,-1946003911.09,-1975636547.07,8241413543.06,-1450038623.17,25757038568.72,0,2025-01-27,-0.10365853658536583,-0.24615384615384617,-0.24870466321243523,0.28297703962046966,0.2894736842105263,-0.15649588217894222,0.0,,0.0
002075,沙钢股份,20240930,2024-10-31,0.63489023,1.138744,1.00939,0.955204,0.04655079,0.009970989999999999,0.0158,0.05026,-0.06294662,105382344.92,-8546804.68,9906626301.92,543170221.01,10807018442.46,0,2025-01-27,-0.2087745839636913,-0.15372168284789633,-0.34300126103404793,0.501889492054385,0.8480565371024735,-0.06406371887299239,0.0,,0.0
000708,中信特钢,20240930,2024-10-31,0.62302992,1.088894,0.735761,0.143512,0.12370489,0.04820087,0.0985,0.048312,-0.03367423,3836118926.59,3738762033.41,42611860484.19,4034301111.18,83503839526.13,0,2025-01-27,0.007677543186180413,-0.04805077062556662,-0.14756944444444442,0.22237392955681756,0.12660944206008584,0.041607193349337324,12000.0,累计余额,0.0028161173587931652
000825,太钢不锈,20240930,2024-10-31,0.48636286,0.818582,0.453778,0.332869,0.011501049999999999,-0.00726911,-0.0166,0.031464,-0.06344461,-554298067.04,-814873083.8,35385417630.03,2368823263.33,75285188185.36,0,2025-01-27,-0.05571030640668517,-0.10317460317460314,-0.17974683544303793,0.21928538062944938,0.1649484536082475,-0.013516639199699199,0.0,,0.0
600399,抚顺特钢,20240930,2024-10-31,0.50291928,1.553348,0.862005,0.378404,0.13340603,0.04907633,0.0484,-0.055755,0.02540561,315761219.35,295332238.12,6623528179.72,-358732859.62,6434083563.98,0,2025-01-27,-0.11735537190082646,-0.2227074235807861,-0.2908847184986595,0.2433749601212611,0.09202453987730075,-0.13304945960588216,0.0,,0.0
000717,中南股份,20240930,2024-10-31,0.58616631,0.408621,0.246632,0.074597,-0.01347791,-0.036882830000000005,-0.09789999999999999,0.022181,-0.22400569,-850786327.51,-917259349.78,8262580657.64,511675019.78,23067272023.79,0,2025-01-27,-0.1344827586206897,-0.13745704467353959,-0.36175710594315247,0.39105565538768905,0.5398773006134969,-0.04779908069863564,0.0,,0.0
600408,安泰集团,20240930,2024-10-31,0.68701753,0.348077,0.229003,0.132008,-0.01328122,-0.05842990000000001,-0.17739999999999997,0.0686,-0.33771001,-300713270.02,-303924249.02,1557328986.2,353442976.89,5152185193.29,0,2025-01-27,-0.08056872037914686,-0.0976744186046512,-0.3496503496503496,0.433145564995713,0.33793103448275863,-0.0112546655182314,285800.0,累计余额,1.8351934789152902
