security_code,security_name,notice_date,task,title,doc_id,source_url,used_in
600231,凌钢股份,2022-09-01,capacity,凌源钢铁股份有限公司关于炼钢产能置换建设项目进展的公告,8510160,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2022/2022-9/2022-09-01/8510160.PDF,
600231,凌钢股份,2023-02-25,capacity,关于炼钢产能置换建设项目进展的公告,8847767,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2023/2023-2/2023-02-25/8847767.PDF,capacity
600231,凌钢股份,2023-12-06,capacity,关于1#—4#高炉装备升级建设项目进展的公告,9681141,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2023/2023-12/2023-12-06/9681141.PDF,analysis
600231,凌钢股份,2025-02-18,capacity,关于1#—4#高炉装备升级建设项目进展的公告,10746897,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2025/2025-2/2025-02-18/10746897.PDF,analysis
600231,凌钢股份,2025-05-28,capacity,关于1#-4#高炉装备升级建设项目—2290m3高炉投产的公告,11144336,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2025/2025-5/2025-05-28/11144336.PDF,analysis
600231,凌钢股份,2022-05-11,guarantee,凌源钢铁股份有限公司关于为控股股东提供担保的进展公告,8199126,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2022/2022-5/2022-05-11/8199126.PDF,
600231,凌钢股份,2022-05-21,guarantee,凌源钢铁股份有限公司关于继续开展资产池业务暨为控股股东提供担保的进展公告,8233343,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2022/2022-5/2022-05-21/8233343.PDF,
600231,凌钢股份,2022-06-11,guarantee,凌源钢铁股份有限公司关于为控股股东提供担保的进展公告,8285403,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2022/2022-6/2022-06-11/8285403.PDF,
600231,凌钢股份,2022-06-23,guarantee,凌源钢铁股份有限公司关于为控股股东提供担保的进展公告,8310872,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2022/2022-6/2022-06-23/8310872.PDF,
600231,凌钢股份,2022-08-31,guarantee,凌源钢铁股份有限公司关于对外提供担保的公告,8502077,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2022/2022-8/2022-08-31/8502077.PDF,
600231,凌钢股份,2022-09-16,guarantee,对外担保管理办法,8538830,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2022/2022-9/2022-09-16/8538830.PDF,
600231,凌钢股份,2022-09-24,guarantee,关于为控股股东提供担保的进展公告,8556197,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2022/2022-9/2022-09-24/8556197.PDF,
600231,凌钢股份,2022-10-19,guarantee,关于为控股股东提供担保的进展公告,8600746,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2022/2022-10/2022-10-19/8600746.PDF,
600231,凌钢股份,2022-11-19,guarantee,关于为控股股东提供担保的进展公告,8675469,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2022/2022-11/2022-11-19/8675469.PDF,
600231,凌钢股份,2022-12-03,guarantee,关于对外提供担保的公告,8702270,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2022/2022-12/2022-12-03/8702270.PDF,
600231,凌钢股份,2022-12-21,guarantee,关于为控股股东提供担保的进展公告,8738453,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2022/2022-12/2022-12-21/8738453.PDF,
600231,凌钢股份,2022-12-29,guarantee,关于对外提供担保的进展公告,8755769,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2022/2022-12/2022-12-29/8755769.PDF,analysis
600231,凌钢股份,2023-02-04,guarantee,关于对外提供担保进展的公告,8817040,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2023/2023-2/2023-02-04/8817040.PDF,
600231,凌钢股份,2023-02-11,guarantee,关于为控股股东提供担保的进展公告,8826163,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2023/2023-2/2023-02-11/8826163.PDF,
600231,凌钢股份,2023-03-04,guarantee,关于为控股股东提供担保的进展公告,8864419,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2023/2023-3/2023-03-04/8864419.PDF,
600231,凌钢股份,2023-03-14,guarantee,关于为控股股东凌钢集团提供担保的公告,8878611,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2023/2023-3/2023-03-14/8878611.PDF,
600231,凌钢股份,2023-03-25,guarantee,关于为控股股东提供担保的进展公告,8909424,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2023/2023-3/2023-03-25/8909424.PDF,
600231,凌钢股份,2023-05-25,guarantee,关于继续开展资产池业务暨为控股股东提供担保的实施公告,9246137,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2023/2023-5/2023-05-25/9246137.PDF,
600231,凌钢股份,2023-06-17,guarantee,关于为控股股东提供担保的实施公告,9295480,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2023/2023-6/2023-06-17/9295480.PDF,guarantee_test
600231,凌钢股份,2023-06-20,guarantee,关于为控股股东凌钢集团提供担保的公告,9298554,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2023/2023-6/2023-06-20/9298554.PDF,
600231,凌钢股份,2023-06-28,guarantee,关于为控股股东提供担保的实施公告,9312627,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2023/2023-6/2023-06-28/9312627.PDF,guarantee_test
600231,凌钢股份,2023-06-29,guarantee,关于为控股股东提供担保的实施公告,9316541,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2023/2023-6/2023-06-29/9316541.PDF,guarantee_test
600231,凌钢股份,2023-09-02,guarantee,关于对外提供担保的进展公告,9500015,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2023/2023-9/2023-09-02/9500015.PDF,analysis
600231,凌钢股份,2023-12-21,guarantee,对外担保管理办法,9724230,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2023/2023-12/2023-12-21/9724230.PDF,
